source_id	source_name	human_classification	canonical_taxid	canonical_taxon_name	lookup_name
e8e9f136-9ee1-e711-8113-0050568253d3	Alphabaculovirus alterchofumiferanae	RG1	3047749	Alphabaculovirus alterchofumiferanae	Choristoneura fumiferana DEF multiple nucleopolyhedrovirus
e8e9f136-9ee1-e711-8113-0050568253d3	Alphabaculovirus alterchofumiferanae	RG1	3047749	Alphabaculovirus alterchofumiferanae	Choristoneura fumiferana DEF nucleopolyhedrovirus
e937280f-6094-e511-814c-000c2902c387	Orbivirus orungoense	RG3	3431250	Orbivirus orungoense	Orbivirus orungoense
e98982a3-5f94-e511-814c-000c2902c387	Alphabaculovirus aucalifornicae	RG1	3047383	Alphabaculovirus aucalifornicae	Autographa californica multiple nuclear polyhedrosis virus
e98982a3-5f94-e511-814c-000c2902c387	Alphabaculovirus aucalifornicae	RG1	3047383	Alphabaculovirus aucalifornicae	Autographa californica multiple nucleopolyhedrovirus
e98982a3-5f94-e511-814c-000c2902c387	Alphabaculovirus aucalifornicae	RG1	3047383	Alphabaculovirus aucalifornicae	Autographa californica nuclear polyhedrosis virus
ea5af33e-6094-e511-814c-000c2902c387	Orthobunyavirus achiotei	RG2	3052368	Orthobunyavirus achiotei	Trivittatus orthobunyavirus
ea5af33e-6094-e511-814c-000c2902c387	Orthobunyavirus achiotei	RG2	3052368	Orthobunyavirus achiotei	Trivittatus virus
eab4d6a1-fae3-e711-8113-0050568253d3	Alphabaculovirus maconfiguratae	RG1	3048195	Alphabaculovirus maconfiguratae	Mamestra configurata nucleopolyhedrovirus A
ec290ebe-1edc-e611-8103-0050568253d3	Enterovirus betacoxsackie	RG2	3428502	Enterovirus betacoxsackie	Enterovirus betacoxsackie
ec290ebe-1edc-e611-8103-0050568253d3	Enterovirus betacoxsackie	RG2	3428502	Enterovirus betacoxsackie	Human coxsackievirus serotype B (B1-B6)
ec290ebe-1edc-e611-8103-0050568253d3	Enterovirus betacoxsackie	RG2	3428502	Enterovirus betacoxsackie	Human echovirus 30
ec290ebe-1edc-e611-8103-0050568253d3	Enterovirus betacoxsackie	RG2	3428502	Enterovirus betacoxsackie	Human echovirus types 2 and 3
ecf0fa38-6094-e511-814c-000c2902c387	Orthohantavirus thailandense	RG3	3052501	Orthohantavirus thailandense	Serang virus
ecf0fa38-6094-e511-814c-000c2902c387	Orthohantavirus thailandense	RG3	3052501	Orthohantavirus thailandense	Thailand orthohantavirus
ecf0fa38-6094-e511-814c-000c2902c387	Orthohantavirus thailandense	RG3	3052501	Orthohantavirus thailandense	Thailand virus
ed297fa9-5f94-e511-814c-000c2902c387	Alpharetrovirus avimyebla	RG1	3426268	Alpharetrovirus avimyebla	Alpharetrovirus avimyebla
ed957daf-5f94-e511-814c-000c2902c387	Deltaretrovirus bovleu	RG1	3428211	Deltaretrovirus bovleu	Bovine leukosis virus
ed957daf-5f94-e511-814c-000c2902c387	Deltaretrovirus bovleu	RG1	3428211	Deltaretrovirus bovleu	Deltaretrovirus bovleu
eedf3cf7-5f94-e511-814c-000c2902c387	Capripoxvirus lumpyskinpox	RG1	3427718	Capripoxvirus lumpyskinpox	Capripoxvirus lumpyskinpox
f034fb41-5e8a-eb11-814a-0050568253d3	Isavirus salaris	RG1	55987	Isavirus salaris	Infectious salmon anemia virus
f034fb41-5e8a-eb11-814a-0050568253d3	Isavirus salaris	RG1	55987	Isavirus salaris	Salmon isavirus
f0863203-6094-e511-814c-000c2902c387	Ledantevirus elgon	RG2	1978542	Ledantevirus elgon	Mount Elgon bat ledantevirus
f0863203-6094-e511-814c-000c2902c387	Ledantevirus elgon	RG2	1978542	Ledantevirus elgon	Mount Elgon bat virus
f08e6bc1-5f94-e511-814c-000c2902c387	Orthoflavivirus denguei	RG2	3052464	Orthoflavivirus denguei	DENV-1
f08e6bc1-5f94-e511-814c-000c2902c387	Orthoflavivirus denguei	RG2	3052464	Orthoflavivirus denguei	DENV-2
f08e6bc1-5f94-e511-814c-000c2902c387	Orthoflavivirus denguei	RG2	3052464	Orthoflavivirus denguei	DENV-3
f08e6bc1-5f94-e511-814c-000c2902c387	Orthoflavivirus denguei	RG2	3052464	Orthoflavivirus denguei	DENV-4
f08e6bc1-5f94-e511-814c-000c2902c387	Orthoflavivirus denguei	RG2	3052464	Orthoflavivirus denguei	Dengue virus
f0d6f7f8-9ce1-e711-8113-0050568253d3	Alphabaculovirus bomori	RG1	3047695	Alphabaculovirus bomori	Bombyx mori nuclear polyhedrosis virus
f0d6f7f8-9ce1-e711-8113-0050568253d3	Alphabaculovirus bomori	RG1	3047695	Alphabaculovirus bomori	Bombyx mori nucleopolyhedrovirus
f0d6f7f8-9ce1-e711-8113-0050568253d3	Alphabaculovirus bomori	RG1	3047695	Alphabaculovirus bomori	Bombyx mori single nuclear polyhedrosis virus
f13647eb-5f94-e511-814c-000c2902c387	Orthobunyavirus insulae	RG3	3052401	Orthobunyavirus insulae	Kairi orthobunyavirus
f13647eb-5f94-e511-814c-000c2902c387	Orthobunyavirus insulae	RG3	3052401	Orthobunyavirus insulae	Kairi virus
f137e099-0ce1-e711-8113-0050568253d3	Alphabaculovirus angemmatalis	RG1	3047368	Alphabaculovirus angemmatalis	Anticarisia gemmatalis multiple nucleopolyhedrovirus
f137e099-0ce1-e711-8113-0050568253d3	Alphabaculovirus angemmatalis	RG1	3047368	Alphabaculovirus angemmatalis	Anticarsia gemmatalis multiple nucleopolyhedrovirus
f1aa899d-5f94-e511-814c-000c2902c387	Mastadenovirus exoticum	RG2	3241425	Mastadenovirus exoticum	Human adenovirus E
f1aa899d-5f94-e511-814c-000c2902c387	Mastadenovirus exoticum	RG2	3241425	Mastadenovirus exoticum	Mastadenovirus exoticum
f22b7fa9-5f94-e511-814c-000c2902c387	Betapolyomavirus hominis	RG2	1891762	Betapolyomavirus hominis	BK Polyomavirus
f22b7fa9-5f94-e511-814c-000c2902c387	Betapolyomavirus hominis	RG2	1891762	Betapolyomavirus hominis	Human polyomavirus 1
f293ff32-6094-e511-814c-000c2902c387	Orthoflavivirus louisense	RG3	11080	St. Louis encephalitis virus	Saint Louis encephalitis virus
f293ff32-6094-e511-814c-000c2902c387	Orthoflavivirus louisense	RG3	3052468	Orthoflavivirus louisense	St. Louis encephalitis virus
f2b834fd-5f94-e511-814c-000c2902c387	Orthoflavivirus meabanense	RG3	3048198	Orthoflavivirus meabanense	Meaban virus
f31150e5-5f94-e511-814c-000c2902c387	Gammainfluenzavirus influenzae	RG2	2955935	Gammainfluenzavirus influenzae	Influenza C virus
f36f41f1-5f94-e511-814c-000c2902c387	Orthoflavivirus koutangoense	RG3	3048169	Orthoflavivirus koutangoense	Koutango virus
f3e5e44a-6094-e511-814c-000c2902c387	Vesiculovirus bogdanovac	RG3	1972567	Vesiculovirus bogdanovac	Yug Bogdanovac vesiculovirus
f3e5e44a-6094-e511-814c-000c2902c387	Vesiculovirus bogdanovac	RG3	1972567	Vesiculovirus bogdanovac	Yug Bogdanovac virus
f47a181b-6094-e511-814c-000c2902c387	Morbillivirus caprinae	RG1	3052343	Morbillivirus caprinae	Peste-des-petits-ruminants virus
f47a181b-6094-e511-814c-000c2902c387	Morbillivirus caprinae	RG1	3052343	Morbillivirus caprinae	Small ruminant morbillivirus
f48982a3-5f94-e511-814c-000c2902c387	Avastrovirus intestini	RG2	3426506	Avastrovirus intestini	Avastrovirus intestini
f4a9899d-5f94-e511-814c-000c2902c387	Alphainfluenzavirus influenzae A/Mallard/Netherlands/12/2000(H7N7)-IBCDC-1	RG2	119218	H7N7 subtype	Alphainfluenzavirus influenzae A/Mallard/Netherlands/12/2000(H7N7)-IBCDC-1
f52a7fa9-5f94-e511-814c-000c2902c387	Ledantevirus barur	RG2	1978534	Ledantevirus barur	Barur ledantevirus
f52a7fa9-5f94-e511-814c-000c2902c387	Ledantevirus barur	RG2	1978534	Ledantevirus barur	Barur virus
f5935cd3-5f94-e511-814c-000c2902c387	Rotavirus alphagastroenteritidis	RG2	3432193	Rotavirus alphagastroenteritidis	Rotavirus alphagastroenteritidis
f5935cd3-5f94-e511-814c-000c2902c387	Rotavirus alphagastroenteritidis	RG2	3432193	Rotavirus alphagastroenteritidis	Simian rotavirus
f5967daf-5f94-e511-814c-000c2902c387	Phlebovirus bujaruense	RG2	3052637	Phlebovirus bujaruense	Bujaru phlebovirus
f5967daf-5f94-e511-814c-000c2902c387	Phlebovirus bujaruense	RG2	3052637	Phlebovirus bujaruense	Bujaru virus
f61050e5-5f94-e511-814c-000c2902c387	Alphainfluenzavirus influenzae H2N2	RG3	114729	H2N2 subtype	Alphainfluenzavirus influenzae H2N2
f6191221-6094-e511-814c-000c2902c387	Parapoxvirus pseudocowpox	RG2	3431390	Parapoxvirus pseudocowpox	Milker's node virus
f6191221-6094-e511-814c-000c2902c387	Parapoxvirus pseudocowpox	RG2	3431390	Parapoxvirus pseudocowpox	Parapoxvirus pseudocowpox
f78882a3-5f94-e511-814c-000c2902c387	Orthobunyavirus horizonteense	RG2	1933180	Orthobunyavirus horizonteense	Anopheles A orthobunyavirus
f78882a3-5f94-e511-814c-000c2902c387	Orthobunyavirus horizonteense	RG2	1933180	Orthobunyavirus horizonteense	Anopheles A virus
f80f50e5-5f94-e511-814c-000c2902c387	Thottimvirus imjinense	RG3	3052788	Thottimvirus imjinense	Imjin orthohantavirus
f80f50e5-5f94-e511-814c-000c2902c387	Thottimvirus imjinense	RG3	3052788	Thottimvirus imjinense	Imjin thottimvirus
f80f50e5-5f94-e511-814c-000c2902c387	Thottimvirus imjinense	RG3	3052788	Thottimvirus imjinense	Imjin virus
f81e072d-6094-e511-814c-000c2902c387	Respirovirus muris	RG2	3052731	Respirovirus muris	Murine respirovirus
f81e072d-6094-e511-814c-000c2902c387	Respirovirus muris	RG2	3052731	Respirovirus muris	Sendai virus
f8297fa9-5f94-e511-814c-000c2902c387	Alpharetrovirus avimyecyt29	RG1	3426269	Alpharetrovirus avimyecyt29	Alpharetrovirus avimyecyt29
f8297fa9-5f94-e511-814c-000c2902c387	Alpharetrovirus avimyecyt29	RG1	3426269	Alpharetrovirus avimyecyt29	Avian myelocytomatosis virus 29
f8500c27-6094-e511-814c-000c2902c387	Phlebovirus salangaense	RG3	3052678	Phlebovirus salangaense	Salanga virus
f85475b5-5f94-e511-814c-000c2902c387	Orthobunyavirus khatangaense	RG2	3052407	Orthobunyavirus khatangaense	Snowshoe hare orthobunyavirus
f85475b5-5f94-e511-814c-000c2902c387	Orthobunyavirus khatangaense	RG2	3052407	Orthobunyavirus khatangaense	Snowshoe hare virus
f8effa38-6094-e511-814c-000c2902c387	Yatapoxvirus tanapox	RG2	3433538	Yatapoxvirus tanapox	Yatapoxvirus tanapox
f8f856df-5f94-e511-814c-000c2902c387	Simplexvirus humanalpha2	RG2	3050293	Simplexvirus humanalpha2	Herpes simplex virus 2
f8f856df-5f94-e511-814c-000c2902c387	Simplexvirus humanalpha2	RG2	3050293	Simplexvirus humanalpha2	Human alphaherpesvirus 2
f8f856df-5f94-e511-814c-000c2902c387	Simplexvirus humanalpha2	RG2	3050293	Simplexvirus humanalpha2	Human herpesvirus 2
f935280f-6094-e511-814c-000c2902c387	Alphanodavirus nodamuraense	RG2	3426216	Alphanodavirus nodamuraense	Alphanodavirus nodamuraense
f9e03cf7-5f94-e511-814c-000c2902c387	Mammarenavirus machupoense	RG4	3052317	Mammarenavirus machupoense	Machupo mammarenavirus
f9e03cf7-5f94-e511-814c-000c2902c387	Mammarenavirus machupoense	RG4	3052317	Mammarenavirus machupoense	Machupo virus
f9f869c7-5f94-e511-814c-000c2902c387	Varicellovirus equidalpha1	RG1	3050276	Varicellovirus equidalpha1	Equid Herpesvirus 1
f9f869c7-5f94-e511-814c-000c2902c387	Varicellovirus equidalpha1	RG1	3050276	Varicellovirus equidalpha1	Equid alphaherpesvirus 1
f9f869c7-5f94-e511-814c-000c2902c387	Varicellovirus equidalpha1	RG1	3050276	Varicellovirus equidalpha1	Equine herpesvirus 1
f9f869c7-5f94-e511-814c-000c2902c387	Varicellovirus equidalpha1	RG1	3050276	Varicellovirus equidalpha1	equine abortion virus
f9f969c7-5f94-e511-814c-000c2902c387	Mastadenovirus equidae	RG1	3241424	Mastadenovirus equidae	Equine adenovirus B
f9f969c7-5f94-e511-814c-000c2902c387	Mastadenovirus equidae	RG1	3241424	Mastadenovirus equidae	Mastadenovirus equidae
fa5cf33e-6094-e511-814c-000c2902c387	Orthoflavivirus usutuense	RG2	3048443	Orthoflavivirus usutuense	Usutu virus
fb3a65c9-3356-ed11-815e-0050568253d3	Chloriridovirus simulium1	RG1	3427924	Chloriridovirus simulium1	Chloriridovirus simulium1
fb947daf-5f94-e511-814c-000c2902c387	Orbivirus caerulinguae	RG1	3431240	Orbivirus caerulinguae	Orbivirus caerulinguae
fbc725dd-6ff5-e711-8114-0050568253d3	Enterovirus betarhino	RG2	3428503	Enterovirus betarhino	Enterovirus betarhino
fbf756df-5f94-e511-814c-000c2902c387	Bocaparvovirus primate2	RG2	3052041	Bocaparvovirus primate2	Human bocavirus 2c
fbf756df-5f94-e511-814c-000c2902c387	Bocaparvovirus primate2	RG2	3052041	Bocaparvovirus primate2	Primate bocaparvovirus 2
fc3547eb-5f94-e511-814c-000c2902c387	Hapavirus joinjakaka	RG2	1972615	Hapavirus joinjakaka	Joinjakaka hapavirus
fc6f2a09-6094-e511-814c-000c2902c387	Hapavirus ngaingan	RG2	1972623	Hapavirus ngaingan	Ngaingan hapavirus
fc6f2a09-6094-e511-814c-000c2902c387	Hapavirus ngaingan	RG2	1972623	Hapavirus ngaingan	Ngaingan virus
fc8d6bc1-5f94-e511-814c-000c2902c387	Orthopoxvirus cowpox	RG2	3431481	Orthopoxvirus cowpox	Orthopoxvirus cowpox
fcaa899d-5f94-e511-814c-000c2902c387	Mastadenovirus faecale	RG2	3241426	Mastadenovirus faecale	Human adenovirus F
fcaa899d-5f94-e511-814c-000c2902c387	Mastadenovirus faecale	RG2	3241426	Mastadenovirus faecale	Mastadenovirus faecale
fccaeb44-6094-e511-814c-000c2902c387	Yatapoxvirus yabapox	RG2	3433539	Yatapoxvirus yabapox	Yatapoxvirus yabapox
fd2b7fa9-5f94-e511-814c-000c2902c387	Orthohantavirus nigrorivense	RG3	3052490	Orthohantavirus nigrorivense	Black Creek Canal hantavirus
fd2b7fa9-5f94-e511-814c-000c2902c387	Orthohantavirus nigrorivense	RG3	3052490	Orthohantavirus nigrorivense	Black Creek Canal orthohantavirus
fd2b7fa9-5f94-e511-814c-000c2902c387	Orthohantavirus nigrorivense	RG3	3052490	Orthohantavirus nigrorivense	Black Creek Canal virus
fd591d9c-459d-f011-8186-0050568253d3	Orthoreovirus nelsonense	RG2	3431496	Orthoreovirus nelsonense	Nelson Bay virus
fd591d9c-459d-f011-8186-0050568253d3	Orthoreovirus nelsonense	RG2	3431496	Orthoreovirus nelsonense	Orthoreovirus nelsonense
fda322d1-03e4-e711-8113-0050568253d3	Gammabaculovirus nesertiferis	RG1	3048222	Gammabaculovirus nesertiferis	Neodiprion sertifer nucleopolyhedrovirus
fe258854-03e4-e711-8113-0050568253d3	Betabaculovirus xecnigri	RG1	3048452	Betabaculovirus xecnigri	Xestia c-nigrum granulovirus
fe3522a5-1d4b-ed11-815e-0050568253d3	Orthonairovirus yezoense	RG2	3060506	Orthonairovirus yezoense	Yezo virus
feb4f278-ab45-ed11-815e-0050568253d3	Tobamovirus fructirugosum	RG1	3432872	Tobamovirus fructirugosum	Tobamovirus fructirugosum
ff9c60cd-5f94-e511-814c-000c2902c387	Phlebovirus gabekense	RG3	3052650	Phlebovirus gabekense	Gabek Forest virus
ffa9899d-5f94-e511-814c-000c2902c387	Alphainfluenzavirus influenzae A/NWS/G70c (H1N9)	RG2	170500	H1N9 subtype	Alphainfluenzavirus influenzae A/NWS/G70c (H1N9)
11382115-6094-e511-814c-000c2902c387	Orthohantavirus oxbowense	RG3	3052491	Orthohantavirus sp. 'oxbowense'	Orthohantavirus oxbowense
2064dec1-8263-ee11-816d-0050568253d3	Enterovirus coxsackiepol poliovirus 2	RG3	12083	Poliovirus 2	Enterovirus coxsackiepol poliovirus 2
9a4e0c27-6094-e511-814c-000c2902c387	Rio Segundo virus - unclassified orthohantavirus	RG3	37207	Rio Segundo hantavirus	Rio Segundo virus - unclassified orthohantavirus
a47504df-ba18-ed11-815c-0050568253d3	Enterovirus coxsackiepol poliovirus 1	RG3	12080	Poliovirus 1	Enterovirus coxsackiepol poliovirus 1
c64e0c27-6094-e511-814c-000c2902c387	Orthoflavivirus ilheusense (Rocio virus)	RG3	64315	Rocio virus	Orthoflavivirus ilheusense (Rocio virus)
d9d198e8-8263-ee11-816d-0050568253d3	Enterovirus coxsackiepol poliovirus 3	RG3	12086	Poliovirus 3	Enterovirus coxsackiepol poliovirus 3
e10f50e5-5f94-e511-814c-000c2902c387	Orthoflavivirus ilheusense (Ilheus virus)	RG2	59563	Ilheus virus	Orthoflavivirus ilheusense (Ilheus virus)
e3906bc1-5f94-e511-814c-000c2902c387	Ebolaviruses	RG4	3044781	Orthoebolavirus	Ebolaviruses
